key,value
kl-perumbavoor,686695:683545:686689:686698:683557:683554:683553:683541:683107:683105:686666:686681:683546:683549:683547:686691:683542:683548:686693:683556:686692,,
kl-poinachi,671319:671545:671317:671318,,
kl-pulpally,673579:673596:670721,,
kl-puthukkad,680312:680317:680301:680302:680310:680303:680305,,
kl-ranni,689615:689674:689675:686543:689672:689673:686544:686511:689592:689682:689676:686547:689711:689677,kl-ranni,4735
kl-sankaramangalam,679337:679305:679307:679310:679311:679308:679306:679537:679309:679314:679312:679313,,
kl-shoranur,679521:679532:680582:679121:679125:680583:680585:679123:679122:679531:679523:680591:680600:680589:679124:680590,kl-shoranur,4926
kl-sultan bathery,673591:673595:673593:673125:673592,,
kl-thachanattukara,678601:678761:678593:678762:679513:678598:678595:678583:678582,,
kl-thalassery,670111:670692:670105:670741:673509:670676:673517:670694:673504:670109:670106:670104:670110:670101:670103:670662:670678:670663:670641:670102:670679:670661:670642:673507:670107:670649:670671:673506:673514,,
kl-thamarassery,673584:673603:673580:673573:673604:673510:673586:673023:673534:673583:673582:673574:673621,,
kl-thiruvananthapuram,695035:695027:695006:695081:695023:695008:695040:695015:695044:695025:695009:695010:695099:695043:695521:695028:695005:695026:695037:695013:695034:695020:695522:695018:695032:695021:695024:695014:695041:695019:695523:695007:695033:695029:695012:695038:695039:695527:695004:695588:695036:695002:695042:695001:695003:695030,kl-thiruvananthapuram,471
kl-thodupuzha,685607:685587:685585:685608:685584:685581:685586:685582:685590:685595:685588:686586:685605,kl-thodupuzha,4862
kl-thrissur,680524:680615:680610:680020:680581:680572:680103:680508:680014:680013:680028:679538:680313:680552:680001:680516:680595:680104:679564:680511:680005:680502:680651:680751:680522:680520:680021:680623:680102:679562:680608:680320:680507:680009:680513:680506:680752:680657:680515:680704:680504:680654:680018:680616:680575:680052:680509:680653:680319:680514:680656:680547:680603:680026:680596:680771:680101:680322:680652:680518:680512:680573:680314:680510:680602:680306:680006:680631:680022:680010:680008:680655,,
kl-tirur,676101:679579:679586:679589:676111:676302:679582:676107:676313:676102:676561:676108:676307:676562:676109:679577:676104:679583:676106:676551:676103:679573:676301:676105:676502:676556,kl-tirur,494
kl-tiruvalla,686548:689115:689626:689108:689112:689111:689578:689102:689571:689107:689629:686105:689591:689572:689104:689114:689110:689581:689621:686537:689113:689630:689105:689582:689103:689101,kl-tiruvalla,469
kl-vadakara,673521:673102:673101:673105:673542:673541:673544:673501:673103:673104:673106:673522:673543:673505:673503:673502,,
kl-vaduvanchal,643205:643239:673581,,
kl-valanchery,679592:676310:679304:679338:676557:676553:679572:676554:679571:676552:679588,,
kl-venjaramoodu,695607:695606:695615:695589:695584,,
la-diskit,194401,,
la-leh,194101:194104,,
mg-manikganj,1811:1801:1830:1803:1851:1810:1831:1800:1804:1852:1802:1853:1840:1850,,
mh-aheri,442703:442705:442710,mh-aheri,7133
mh-ahmadpur,413515:413514:413513:413523,,
mh-ahmednagar,414005:414112:414002:414601:414003:414201:414006:414111:414001:414004:414110,mh-ahmednagar,241
mh-akkalkot,413226:413216:413227:413220:413217:413218,mh-akkalkot,2181
mh-akkalkuva,425415:425419,,
mh-akluj,413118:413101:413113:413112:413103:413108,,
mh-akola,444003:444004:444109:444001:444401:444407:444405:444302:444002:444311:444308:444005:444102:444502:444104:444501:444006,mh-akola,724
mh-akole,422604:422601:422610,mh-akole,2424
mh-akot,444111:444125:444202:444101:444126:444103:444108:444117,mh-akot,7258
mh-alephata,412412:422602:414305:412411:412410,,
mh-alibag,402208:402204:402201:402206:402209:402207:402203:402205,,
mh-amalner,425420:425402:425113:425401,mh-amalner,2587
mh-ambajogai,431124:431517:431526:431519:431523,,
mh-ambegaon,410508:410510:410515:410503:412408:412405:410504:410516:412407:412406:410512,,
mh-amdapur,443201:444301,,
mh-amravati,444604:444802:444710:444603:444901:444602:444606:444701:444814:444605:444607:444601:444801:444608:444904,mh-amravati,721
mh-arni,445106:445103:445105,,
mh-asangaon,421601:421101:421604:421603,,
mh-ashtasangli,416316:416315:416313:416301:416308:416417:416305:416302,,
mh-ashti,414208:414203:414202,mh-ashti,2441
mh-atapadi,415308:413314:413306:415315:415301:415306:413308,,
mh-aurangabad,431003:431136:431007:430005:431005:431115:431102:431008:431004:415570:431009:431154:431133:431101:431010:431001:430006:431006:431002:431152:431210:431201,mh-aurangabad,2432
mh-ballarpur,442701:442901,,
mh-bambavade,415101:416214:416215:416213,,
mh-baramati,413105:413117:413110:410520:413104:413115:412103:413102:413130:413133:413116,mh-baramati,2112
mh-barshi,413411:413409:413502:413403:413404:413401:413582,,
mh-beed,431122:431125:431126,,
mh-bhadravati,442902:442501,,
mh-bhandara,441906:441905:441909:441924:441904,mh-bhandara,7184
mh-bhokar,431713:431807:431806:431801:431745:431802,mh-bhokar,2467
mh-bhoom,413526:413503:413534:413504,mh-bhoom,2478
mh-bhusawal,425510:425301:425304:425202:425309:425203:425503:425522:425326:425305:425524:425308:425201:425519:425307,mh-bhusawal,2582
mh-boisar,401103:401504:401506:401502:401503:401501,,
mh-brahmapuri,441207:441803:441701:441205:441206:441208,mh-brahmapuri,7177
mh-buldhana,443001:443002:443105:443106:431132,mh-buldhana,7262
mh-chalisgaon,424103:424102:424101:424108:424104:424119:424106,mh-chalisgaon,2589
mh-chamorshi,442604:442603,mh-chamorshi,7135
mh-chandrapur,442402:442401:442406:442908:442917:442916:442507:442403:442404,mh-chandrapur,7172
mh-chandwad,423117:423110:423101,,
mh-chimur,442904:442903,,
mh-chiplun,415603:415601:415701:415604:415628:415606:415605:415718:415602,mh-chiplun,2355
mh-chopda,425108:425303:425107,mh-chopda,2586
mh-dahanu,401608:401602:401609:401607:401601,mh-dahanu,2528
mh-dapoli,415714:415717:415706:415712:415713:415720,mh-dapoli,2358
mh-daryapur,444705:444803:444706,mh-daryapur,7224
mh-daund,414709:414703:412219:413802:414702:413801,mh-daund,2117
mh-deaulgaon raja,443204:443206:443203:443209,,
mh-degloor,503309:431717:431723:431718,mh-degloor,2463
mh-devgad,416805:416615:416806:416612:416804:416611:416613:416807:416623:416803,,
mh-dhamangaon,444709:444711,,
mh-dharmabad,431808:431809:431711:431710,,
mh-dharni,444719:444702,,
mh-dhule,424311:424004:424002:424006:424308:424003:424318:424005:424302:424301:424307:424001,mh-dhule,2562
mh-digras,445203:444404,mh-digras,7234
mh-dindori-mh,422004:422202,,
mh-dusrabid,443308:443202,,
mh-gadchiroli,442605,mh-gadchiroli,7132
mh-gadhinglaj,416526:416506:416218:416551:416504:416503:416501:416220:416505:416502,mh-gadhinglaj,2327
mh-gangakher,431531:431720:431514:431536,,
mh-gangapur-mh,431110:431109:423702,,
mh-ganpatipule,415613:415614:415726:415617:415615:415620,,
mh-georai,431205:431127:431212:431143:431130,,
mh-ghatanji,445109:445301:445306,mh-ghatanji,7230
mh-ghugus,442505:442502,,
mh-gondia,441601:441613:441911:441609:441603:441611:441614:441605:441606:441801:441902,mh-gondia,7182
mh-gondpipri,442918:441226,,
mh-greater thane,400612:421201:421005:989894:421300:421202:421605:421204:421503:421311:421501:421305:421308:421504:421002:421103:421102:421506:421003:421301:400218:421306:421203:421505:421032:421302:421001:421004:421502:421304,,
mh-halkarni,416509:416552:416508:416507,,
mh-hinganghat,442301:442304:442305:442307,mh-hinganghat,7153
mh-hingoli,431703:431513:431702:431705,mh-hingoli,2456
mh-ichalkaranji,416111:416110:416143:416138:416130:416109:416146:416203:416116:416107:416117:416118:416115:416121:416145,,
mh-igatpuri,422403:422402:421602,mh-igatpuri,2553
mh-indapur,413106:413212:413132:413120:413211,mh-indapur,2111
mh-islampur,415409:415410:415302:415407:415414:415303:415403:415413:416322:415404:415406:415313:415411,mh-islampur,2342
mh-jafrabad,431206:431208,,
mh-jalgaon,425135:425126:425101:425105:425001:425109:425110:425004:425103:425002:425111:425102:425116:425117:425120:425003:425132:425104,mh-jalgaon,257
mh-jalgaon jamod,443402:444201:444204,,
mh-jalna,431200:431202:431213:431204:431215:431203:431214,mh-jalna,2482
mh-jamkhed,413205:413201:413204:414204,mh-jamkhed,2421
mh-jamner,424207:425114:443104:424205:424208:424206:424209,mh-jamner,2580
mh-jasai,400707:400702:400704,,
mh-jath,416413:416404:416412:416402,mh-jath,2344
mh-jaysingpur,416108:416103:416134:416102:416101:416105:416104:416106,,
mh-junnar,412415:410511:412409:412401:410502:412413,mh-junnar,2132
mh-kaij,431518:431123:413525:413507:413528,mh-kaij,2445
mh-kale,416010:416230:416204:416206:416205,,
mh-kankavali,416609:416610:416601:416602,mh-kankavali,2367
mh-kannad,424312:431104:431103:431147,mh-kannad,2435
mh-karad,415539:415122:415111:415108:415106:415110:415115:415103:415105:415124:415119:415104:415109:415114,mh-karad,2164
mh-karanja,444105,,
mh-karjat,410220:410207,mh-karjat,2489:2148
mh-karjat-mh,414401:414403:414402,,
mh-karmala,413202:413251:413203:413206,mh-karmala,2182
mh-katol,441306:441305:441304:441303:441103:441302:441301,mh-katol,7112
mh-kavathe mahankal,416411:416418:416405:416419:416403,,
mh-khamgaon,444303:444306:444312,mh-khamgaon,7263
mh-khandala,412206:412802:412212:412801:412205,,
mh-khed,415722:415710:415716:415730:415709:415622:415708:415727:415711:415640:415621,mh-khed,2356
mh-khopoli,410202:410203:410204,mh-khopoli,2192
mh-kinwat,431810:431805:431812:431811:431804,mh-kinwat,2469
mh-kolhapur,416207:416006:416009:416125:410062:416202:416216:416234:416112:416001:416008:416007:416123:416222:416235:416015:410005:416003:416201:416122:416236:416004:416119:416022:416011:416002:416012:416013:416014:416229:416019:416005:416232,mh-kolhapur,231
mh-kopargaon,423603:423601:423607:423605:423604:413708:423602,,
mh-koregaon,415504:415524:415010:415501:415503:415021,mh-koregaon,2163
mh-kudus,401206:401204:421303:421312,,
mh-kurduwadi,413208:413250:413252:413210:413209:413223,,
mh-kurkheda,441217:441209,mh-kurkheda,7139
mh-lanja,416701:415801:416712:415807:415803:415802:415643,,
mh-lasalgaon,422305:422304:422306:422303:422308,,
mh-latur,413512:413520:413531:413527,mh-latur,2382
mh-loha,431714,,
mh-lonar,443302,mh-lonar,7260
mh-lonavala,410506:412109:410401:410507:410402:410403:410301:410302,mh-lonavala,2114
mh-loni,413737:413736:413713:413712:413710:413711,,
mh-lonikand,412216,,
mh-mahabaleshwar,412806:412805,,
mh-mahad,402305:415213:402309:402301:402306:402303:402302:402307:402115,mh-mahad,2145
mh-mahagaon,445205:431721,,
mh-malegaon,423212:423210:423202:423203:423201:423205:423108:423207:423211:423105:423206:423208,mh-malegaon,2554
mh-malkapur,443101:425311:425327:425310:443103:443112:443102,mh-malkapur,7267
mh-malvan,416607:416626:416523:416614:416616:416606:416604:416630:416608:416605:416524:416522,,
mh-mandangad,415208:415203:415214:415202,,
mh-mandrup,413215:413221,,
mh-mangaon,402120:402117:402122:402104:402103:402101:402308:402112:402102:402111,mh-mangaon,2140
mh-mangrulpir,444402:444403,,
mh-manjlegaon,431129:431142:431507:431131,,
mh-manmad,423104,mh-manmad,2591
mh-mantha,431509:431504:431510:431508,,
mh-mehkar,443301:443303:443304,,
mh-mhaswad,413111:413310:413107:415540:415509,,
mh-miraj,416409:416421:416120:416401:416407:416426:416437:416420:416414:416410,,
mh-morshi,444812:444905:444903:444707:444704:444902,mh-morshi,7228
mh-mudal,416231:416209:416219,,
mh-mukhed,431742:431715:431646:431716:431722:413532:431746:431736:431709,mh-mukhed,2461
mh-mul,441224:441212,mh-mul,7174
mh-mumbai,401202:400001:400019:400020:400202:400064:410107:400075:401201:400034:400070:410213:421507:400011:401208:400087:410221:400074:410206:400094:400043:410217:400061:400018:401301:400049:400108:410211:400024:400021:400022:400003:400071:400038:400079:400035:400053:401200:400006:410208:400104:400029:400048:401016:421006:401303:400112:400007:400052:400014:401105:401104:400076:400077:401207:400088:400106:400085:410303:400066:400083:400102:400093:400059:400098:400002:999929:400058:400005:400063:400054:400042:400410:400082:400013:400081:400080:400084:401209:400095:400086:400010:400099:999989:400041:400031:999992:400046:400091:400051:401205:400113:400023:400114:400097:400096:400078:400036:400057:400069:400050:989898:401107:400401:401304:400004:400016:400105:401106:400015:400092:400030:401302:401305:400090:400068:400067:400167:400026:400032:400089:400111:400056:401210:400101:400162:400008:400009:400072:400028:401101:400033:401100:400065:400110:400025:400027:400012:400062:400060:400017:400103:400901:400073:400109:400055:400039:400047:400037:401203,,
mh-murbad,421402:421401:421403,mh-murbad,2524
mh-murtizapur,444107:444106:444110,mh-murtizapur,7256
mh-murud,402202:402401,mh-murud,2144
mh-nagothane,402109:402304:402106:402126:410205:402116:402125,,
mh-nagpur,440009:440014:441109:441102:440005:440022:440002:440021:440032:440006:440035:440019:440033:441404:440010:441122:440004:440030:440037:440024:440003:440013:441001:440012:440020:440025:440018:440016:440008:440015:441123:440001:440017:440028:441108:440104:441111:440007:440023:440031:440026:441002:441113:440029:441110:440011:425511:440036:440027:440034,mh-nagpur,712
mh-naldurg,413603:413608:413602,,
mh-nanded,431606:431605:431601:431602:431604:431603,mh-nanded,2462
mh-nandura,443403:443401:444304:443405:443404,,
mh-nandurbar,425416:425412:425411,mh-nandurbar,2564
mh-nashik,422206:422006:422214:422205:422302:422005:422002:422008:422003:422401:422222:422001:422101:422009:422012:423111:422209:422502:422007:422301:422013:422201:422501:422221:422207:422010:423502:422215:422011,,
mh-navapur,425417:425426:425418,mh-navapur,2569
mh-navi mumbai,410209:410200:400710:410218:400614:407001:400705:400706:400611:410216:410210:400613:400709:410219:400701:400703:400708,,
mh-newasa,414606:414607:414604:414602:414603:414609:414605:414105,mh-newasa,2427
mh-nilanga,413530:413607:413516:413581:413522:413521:413524:413544,mh-nilanga,2384
mh-nira,415526:412312:412305:415521:412306:412102,,
mh-omerga,413604:413606,mh-omerga,2475
mh-oras,416528:416520:416534:416628:416814:416620:416519:416632:416521:416812:416603,,
mh-osmanabad,413623:413601:413509:413580:413624:413569:413510:413511:413405:413501:413506:413508,mh-osmanabad,2472
mh-pachora,424203:424201:424105:424202:425115,mh-pachora,2596
mh-paithan,431148:431137:431105:431138:431107:431108,mh-paithan,2431
mh-palghar,401406:401404:401505:401405:401401:401400:401403:401402,mh-palghar,2525
mh-pandharkawada,445302,mh-pandharkawada,7235
mh-pandharpur,413304:413301:413319:413315:413322:413303:413305:413317:413302,mh-pandharpur,2186
mh-paratwada,444805:444809:444720:444723:444804:444910:444810:444806:444807:444808,,
mh-parbhani,431521:431537:431540:431401:431402,mh-parbhani,2452
mh-parli,431530:431520:431516:431528:431515,,
mh-parner,414304:414301:414306:414103:414302:414303,mh-parner,2488
mh-partur,431501:431209:431211:431207,mh-partur,2484
mh-patan-mh,415206:415209:415520:415212:415205:415211,,
mh-pathardi,414505:413249:414205:414106:414102:413207:414113:414501:413229,mh-pathardi,2428
mh-pauni,441908:441201:441903:441910,mh-pauni,7185
mh-pen,402107:402108,mh-pen,2143
mh-phaltan,425523:415523:415537:415528:415522,mh-phaltan,2166
mh-phulambri,431151:431111:431134,,
mh-pirangut,412108:412111:412112:412115,mh-pirangut,2139
mh-pulgaon,442303:442101:442306:442302,,
mh-pune,412217:411501:411033:411009:411057:411068:411047:411008:411012:412101:411406:411100:411015:411001:412302:412307:411005:411017:411053:411045:411004:411107:411007:411027:411039:411000:412207:411058:411028:411002:411013:411050:411037:412105:999957:411230:411032:411220:411021:411024:411011:410613:411067:411003:412114:411029:411055:411014:411026:411018:411048:411019:411023:411052:411044:412001:411031:411025:411041:411022:411054:411056:411016:411049:411036:411061:411062:411038:411020:411043:412308:411006:411030:411010:411051:412309:411040:411046:411035:411042:411060:411034,mh-pune,20
mh-pusad,445209:445215:445216:445204,mh-pusad,7233
